snapshot_date,portfolio_id,client_id,instrument_id,instrument_name,asset_class,sub_asset_class,sector,region,instrument_ccy,quantity,price_local,market_value_local,portfolio_ccy,market_value_base,market_value_usd,weight_pct,avg_cost_local,cost_basis_base,unrealised_pnl_base,unrealised_pnl_pct,lending_value_base,advance_rate_pct,liquidity_tier,valuation_date,acquired_date
2025-12-31,PF-0009,CL-0007,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,900,4310.0,3879000.0,USD,3879000.0,3879000.0,10.4526,1985.0,1786500.0,2092500.0,117.13,2327400.0,60.0,Daily,2025-12-31,2019-03-14
2025-12-31,PF-0009,CL-0007,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,6000,398.2,2389200.0,USD,2389200.0,2389200.0,6.4381,268.3,1609800.0,779400.0,48.42,1433520.0,60.0,Daily,2025-12-31,2023-02-08
2025-12-31,PF-0009,CL-0007,SYN-SP-0504,"Capital Protected Note ref. Gold, 24M",Structured Products,Capital Protected,Gold,Global,USD,20000,100.0,2000000.0,USD,2000000.0,2000000.0,5.3893,100.0,2000000.0,0.0,0.0,1200000.0,60.0,Illiquid,2025-12-31,2025-11-03
2025-12-31,PF-0009,CL-0007,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,22000,218.4,4804800.0,USD,4804800.0,4804800.0,12.9473,142.8,3141600.0,1663200.0,52.94,3123120.0,65.0,Daily,2025-12-31,2012-05-16
2025-12-31,PF-0009,CL-0007,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,342.5,3425000.0,USD,3425000.0,3425000.0,9.2292,236.4,2364000.0,1061000.0,44.88,2226250.0,65.0,Daily,2025-12-31,2016-09-27
2025-12-31,PF-0009,CL-0007,SYN-EQ-0007,Global Defence and Aerospace Equity Fund,Equity,Developed Market Equity,Industrials,Global,USD,8000,244.1,1952800.0,USD,1952800.0,1952800.0,5.2621,158.2,1265600.0,687200.0,54.3,1269320.0,65.0,Daily,2025-12-31,2022-04-05
2025-12-31,PF-0009,CL-0007,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,14000,178.2,2494800.0,USD,2893968.0,2893968.0,7.7983,162.3,2635752.0,258216.0,9.8,1881079.2,65.0,Daily,2025-12-31,2015-06-11
2025-12-31,PF-0009,CL-0007,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,45000,102.4,4608000.0,USD,4608000.0,4608000.0,12.417,105.6,4752000.0,-144000.0,-3.03,3456000.0,75.0,Daily,2025-12-31,2018-10-23
2025-12-31,PF-0009,CL-0007,SYN-FI-0202,US Treasury 4.125% due 2028,Fixed Income,Government Bond,Sovereign,North America,USD,50000,100.2,5010000.0,USD,5010000.0,5010000.0,13.5003,99.2,4960000.0,50000.0,1.01,4509000.0,90.0,Daily,2025-12-31,2024-03-19
2025-12-31,PF-0009,CL-0007,SYN-FI-0212,Global Inflation-Linked Bond Fund,Fixed Income,Inflation Linked,Sovereign,Global,USD,22000,96.8,2129600.0,USD,2129600.0,2129600.0,5.7386,99.4,2186800.0,-57200.0,-2.62,1810160.0,85.0,Daily,2025-12-31,2021-12-07
2025-12-31,PF-0009,CL-0007,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,1300,1860.0,2418000.0,USD,2418000.0,2418000.0,6.5157,1424.0,1851200.0,566800.0,30.62,725400.0,30.0,Monthly,2025-12-31,2020-02-11
2025-12-31,PF-0009,CL-0007,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1600000,1.0,1600000.0,USD,1600000.0,1600000.0,4.3115,1.0,1600000.0,0.0,0.0,1440000.0,90.0,Daily,2025-12-31,2008-05-01
2026-02-27,PF-0009,CL-0007,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,900,5050.0,4545000.0,USD,4545000.0,4545000.0,11.3931,1985.0,1786500.0,2758500.0,154.41,2727000.0,60.0,Daily,2026-02-27,2019-03-14
2026-02-27,PF-0009,CL-0007,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,8000,466.6,3732800.0,USD,3732800.0,3732800.0,9.3571,268.3,2146400.0,1586400.0,73.91,2239680.0,60.0,Daily,2026-02-27,2023-02-08
2026-02-27,PF-0009,CL-0007,SYN-SP-0504,"Capital Protected Note ref. Gold, 24M",Structured Products,Capital Protected,Gold,Global,USD,20000,108.6,2172000.0,USD,2172000.0,2172000.0,5.4446,100.0,2000000.0,172000.0,8.6,1303200.0,60.0,Illiquid,2026-02-27,2025-11-03
2026-02-27,PF-0009,CL-0007,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,22000,227.1,4996200.0,USD,4996200.0,4996200.0,12.5241,142.8,3141600.0,1854600.0,59.03,3247530.0,65.0,Daily,2026-02-27,2012-05-16
2026-02-27,PF-0009,CL-0007,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,356.3,3563000.0,USD,3563000.0,3563000.0,8.9315,236.4,2364000.0,1199000.0,50.72,2315950.0,65.0,Daily,2026-02-27,2016-09-27
2026-02-27,PF-0009,CL-0007,SYN-EQ-0007,Global Defence and Aerospace Equity Fund,Equity,Developed Market Equity,Industrials,Global,USD,8000,258.8,2070400.0,USD,2070400.0,2070400.0,5.1899,158.2,1265600.0,804800.0,63.59,1345760.0,65.0,Daily,2026-02-27,2022-04-05
2026-02-27,PF-0009,CL-0007,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,14000,182.4,2553600.0,USD,2923872.0,2923872.0,7.3293,162.3,2635752.0,288120.0,10.93,1900516.8,65.0,Daily,2026-02-27,2015-06-11
2026-02-27,PF-0009,CL-0007,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,45000,103.2,4644000.0,USD,4644000.0,4644000.0,11.6412,105.6,4752000.0,-108000.0,-2.27,3483000.0,75.0,Daily,2026-02-27,2018-10-23
2026-02-27,PF-0009,CL-0007,SYN-FI-0202,US Treasury 4.125% due 2028,Fixed Income,Government Bond,Sovereign,North America,USD,50000,100.6,5030000.0,USD,5030000.0,5030000.0,12.6088,99.2,4960000.0,70000.0,1.41,4527000.0,90.0,Daily,2026-02-27,2024-03-19
2026-02-27,PF-0009,CL-0007,SYN-FI-0212,Global Inflation-Linked Bond Fund,Fixed Income,Inflation Linked,Sovereign,Global,USD,22000,97.4,2142800.0,USD,2142800.0,2142800.0,5.3714,99.4,2186800.0,-44000.0,-2.01,1821380.0,85.0,Daily,2026-02-27,2021-12-07
2026-02-27,PF-0009,CL-0007,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,1300,1902.0,2472600.0,USD,2472600.0,2472600.0,6.1981,1424.0,1851200.0,621400.0,33.57,741780.0,30.0,Monthly,2026-02-27,2020-02-11
2026-02-27,PF-0009,CL-0007,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1600000,1.0,1600000.0,USD,1600000.0,1600000.0,4.0108,1.0,1600000.0,0.0,0.0,1440000.0,90.0,Daily,2026-02-27,2008-05-01
2026-03-31,PF-0009,CL-0007,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,900,5240.0,4716000.0,USD,4716000.0,4716000.0,11.7019,1985.0,1786500.0,2929500.0,163.98,2829600.0,60.0,Daily,2026-03-31,2019-03-14
2026-03-31,PF-0009,CL-0007,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,8000,484.2,3873600.0,USD,3873600.0,3873600.0,9.6116,268.3,2146400.0,1727200.0,80.47,2324160.0,60.0,Daily,2026-03-31,2023-02-08
2026-03-31,PF-0009,CL-0007,SYN-SP-0504,"Capital Protected Note ref. Gold, 24M",Structured Products,Capital Protected,Gold,Global,USD,20000,111.2,2224000.0,USD,2224000.0,2224000.0,5.5184,100.0,2000000.0,224000.0,11.2,1334400.0,60.0,Illiquid,2026-03-31,2025-11-03
2026-03-31,PF-0009,CL-0007,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,22000,223.0,4906000.0,USD,4906000.0,4906000.0,12.1733,142.8,3141600.0,1764400.0,56.16,3188900.0,65.0,Daily,2026-03-31,2012-05-16
2026-03-31,PF-0009,CL-0007,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,349.9,3499000.0,USD,3499000.0,3499000.0,8.6821,236.4,2364000.0,1135000.0,48.01,2274350.0,65.0,Daily,2026-03-31,2016-09-27
2026-03-31,PF-0009,CL-0007,SYN-EQ-0007,Global Defence and Aerospace Equity Fund,Equity,Developed Market Equity,Industrials,Global,USD,8000,302.7,2421600.0,USD,2421600.0,2421600.0,6.0087,158.2,1265600.0,1156000.0,91.34,1574040.0,65.0,Daily,2026-03-31,2022-04-05
2026-03-31,PF-0009,CL-0007,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,14000,175.1,2451400.0,USD,2733311.0,2733311.0,6.7822,162.3,2635752.0,97559.0,3.7,1776652.15,65.0,Daily,2026-03-31,2015-06-11
2026-03-31,PF-0009,CL-0007,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,45000,99.6,4482000.0,USD,4482000.0,4482000.0,11.1212,105.6,4752000.0,-270000.0,-5.68,3361500.0,75.0,Daily,2026-03-31,2018-10-23
2026-03-31,PF-0009,CL-0007,SYN-FI-0202,US Treasury 4.125% due 2028,Fixed Income,Government Bond,Sovereign,North America,USD,50000,99.4,4970000.0,USD,4970000.0,4970000.0,12.3321,99.2,4960000.0,10000.0,0.2,4473000.0,90.0,Daily,2026-03-31,2024-03-19
2026-03-31,PF-0009,CL-0007,SYN-FI-0212,Global Inflation-Linked Bond Fund,Fixed Income,Inflation Linked,Sovereign,Global,USD,22000,101.2,2226400.0,USD,2226400.0,2226400.0,5.5244,99.4,2186800.0,39600.0,1.81,1892440.0,85.0,Daily,2026-03-31,2021-12-07
2026-03-31,PF-0009,CL-0007,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,1300,2038.0,2649400.0,USD,2649400.0,2649400.0,6.574,1424.0,1851200.0,798200.0,43.12,794820.0,30.0,Monthly,2026-03-31,2020-02-11
2026-03-31,PF-0009,CL-0007,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1600000,1.0,1600000.0,USD,1600000.0,1600000.0,3.9701,1.0,1600000.0,0.0,0.0,1440000.0,90.0,Daily,2026-03-31,2008-05-01
2026-06-30,PF-0009,CL-0007,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,900,4780.0,4302000.0,USD,4302000.0,4302000.0,10.7397,1985.0,1786500.0,2515500.0,140.81,2581200.0,60.0,Daily,2026-06-30,2019-03-14
2026-06-30,PF-0009,CL-0007,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,8000,441.6,3532800.0,USD,3532800.0,3532800.0,8.8195,268.3,2146400.0,1386400.0,64.59,2119680.0,60.0,Daily,2026-06-30,2023-02-08
2026-06-30,PF-0009,CL-0007,SYN-SP-0504,"Capital Protected Note ref. Gold, 24M",Structured Products,Capital Protected,Gold,Global,USD,20000,104.3,2086000.0,USD,2086000.0,2086000.0,5.2076,100.0,2000000.0,86000.0,4.3,1251600.0,60.0,Illiquid,2026-06-30,2025-11-03
2026-06-30,PF-0009,CL-0007,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,22000,234.2,5152400.0,USD,5152400.0,5152400.0,12.8627,142.8,3141600.0,2010800.0,64.01,3349060.0,65.0,Daily,2026-06-30,2012-05-16
2026-06-30,PF-0009,CL-0007,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,367.7,3677000.0,USD,3677000.0,3677000.0,9.1794,236.4,2364000.0,1313000.0,55.54,2390050.0,65.0,Daily,2026-06-30,2016-09-27
2026-06-30,PF-0009,CL-0007,SYN-EQ-0007,Global Defence and Aerospace Equity Fund,Equity,Developed Market Equity,Industrials,Global,USD,8000,320.2,2561600.0,USD,2561600.0,2561600.0,6.3949,158.2,1265600.0,1296000.0,102.4,1665040.0,65.0,Daily,2026-06-30,2022-04-05
2026-06-30,PF-0009,CL-0007,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,14000,181.9,2546600.0,USD,2796166.8,2796166.8,6.9805,162.3,2635752.0,160414.8,6.09,1817508.42,65.0,Daily,2026-06-30,2015-06-11
2026-06-30,PF-0009,CL-0007,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,45000,98.1,4414500.0,USD,4414500.0,4414500.0,11.0206,105.6,4752000.0,-337500.0,-7.1,3310875.0,75.0,Daily,2026-06-30,2018-10-23
2026-06-30,PF-0009,CL-0007,SYN-FI-0202,US Treasury 4.125% due 2028,Fixed Income,Government Bond,Sovereign,North America,USD,50000,99.1,4955000.0,USD,4955000.0,4955000.0,12.3699,99.2,4960000.0,-5000.0,-0.1,4459500.0,90.0,Daily,2026-06-30,2024-03-19
2026-06-30,PF-0009,CL-0007,SYN-FI-0212,Global Inflation-Linked Bond Fund,Fixed Income,Inflation Linked,Sovereign,Global,USD,22000,102.6,2257200.0,USD,2257200.0,2257200.0,5.635,99.4,2186800.0,70400.0,3.22,1918620.0,85.0,Daily,2026-06-30,2021-12-07
2026-06-30,PF-0009,CL-0007,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,1300,2094.0,2722200.0,USD,2722200.0,2722200.0,6.7958,1424.0,1851200.0,871000.0,47.05,816660.0,30.0,Monthly,2026-06-30,2020-02-11
2026-06-30,PF-0009,CL-0007,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1600000,1.0,1600000.0,USD,1600000.0,1600000.0,3.9943,1.0,1600000.0,0.0,0.0,1440000.0,90.0,Daily,2026-06-30,2008-05-01
2026-08-26,PF-0009,CL-0007,SYN-CM-0401,Physical Gold Allocated Account,Commodities,Precious Metals,Gold,Global,USD,900,4622.6,4160340.0,USD,4160340.0,4160340.0,10.3958,1985.0,1786500.0,2373840.0,132.88,2496204.0,60.0,Daily,2026-08-26,2019-03-14
2026-08-26,PF-0009,CL-0007,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,8000,427.1,3416800.0,USD,3416800.0,3416800.0,8.5379,268.3,2146400.0,1270400.0,59.19,2050080.0,60.0,Daily,2026-08-26,2023-02-08
2026-08-26,PF-0009,CL-0007,SYN-SP-0504,"Capital Protected Note ref. Gold, 24M",Structured Products,Capital Protected,Gold,Global,USD,20000,102.1,2042000.0,USD,2042000.0,2042000.0,5.1025,100.0,2000000.0,42000.0,2.1,1225200.0,60.0,Illiquid,2026-08-26,2025-11-03
2026-08-26,PF-0009,CL-0007,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,22000,238.0,5236000.0,USD,5236000.0,5236000.0,13.0837,142.8,3141600.0,2094400.0,66.67,3403400.0,65.0,Daily,2026-08-26,2012-05-16
2026-08-26,PF-0009,CL-0007,SYN-EQ-0002,US Large Cap Core Fund,Equity,Developed Market Equity,Diversified,North America,USD,10000,373.6,3736000.0,USD,3736000.0,3736000.0,9.3355,236.4,2364000.0,1372000.0,58.04,2428400.0,65.0,Daily,2026-08-26,2016-09-27
2026-08-26,PF-0009,CL-0007,SYN-EQ-0007,Global Defence and Aerospace Equity Fund,Equity,Developed Market Equity,Industrials,Global,USD,8000,327.1,2616800.0,USD,2616800.0,2616800.0,6.5388,158.2,1265600.0,1351200.0,106.76,1700920.0,65.0,Daily,2026-08-26,2022-04-05
2026-08-26,PF-0009,CL-0007,SYN-EQ-0004,European Equity Fund,Equity,Developed Market Equity,Diversified,Europe,EUR,14000,184.5,2583000.0,USD,2820636.0,2820636.0,7.0482,162.3,2635752.0,184884.0,7.01,1833413.4,65.0,Daily,2026-08-26,2015-06-11
2026-08-26,PF-0009,CL-0007,SYN-FI-0203,Global Investment Grade Corporate Bond Fund,Fixed Income,Investment Grade Credit,Corporate,Global,USD,45000,97.3,4378500.0,USD,4378500.0,4378500.0,10.941,105.6,4752000.0,-373500.0,-7.86,3283875.0,75.0,Daily,2026-08-26,2018-10-23
2026-08-26,PF-0009,CL-0007,SYN-FI-0202,US Treasury 4.125% due 2028,Fixed Income,Government Bond,Sovereign,North America,USD,50000,98.9,4945000.0,USD,4945000.0,4945000.0,12.3565,99.2,4960000.0,-15000.0,-0.3,4450500.0,90.0,Daily,2026-08-26,2024-03-19
2026-08-26,PF-0009,CL-0007,SYN-FI-0212,Global Inflation-Linked Bond Fund,Fixed Income,Inflation Linked,Sovereign,Global,USD,22000,103.4,2274800.0,USD,2274800.0,2274800.0,5.6843,99.4,2186800.0,88000.0,4.02,1933580.0,85.0,Daily,2026-08-26,2021-12-07
2026-08-26,PF-0009,CL-0007,SYN-AL-0303,Tanjong Global Macro Fund,Alternatives,Hedge Fund,Macro,Global,USD,1300,2148.0,2792400.0,USD,2792400.0,2792400.0,6.9776,1424.0,1851200.0,941200.0,50.84,837720.0,30.0,Monthly,2026-08-26,2020-02-11
2026-08-26,PF-0009,CL-0007,SYN-CA-0601,USD Call Deposit,Cash and Equivalents,Deposit,Cash,Global,USD,1600000,1.0,1600000.0,USD,1600000.0,1600000.0,3.9981,1.0,1600000.0,0.0,0.0,1440000.0,90.0,Daily,2026-08-26,2008-05-01
2025-12-31,PF-0010,CL-0008,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,218.4,1747200.0,SGD,2253888.0,1747200.0,14.3925,178.6,1843152.0,410736.0,22.28,1465027.2,65.0,Daily,2025-12-31,2015-10-14
2025-12-31,PF-0010,CL-0008,SYN-EQ-0023,ASEAN Equity Fund,Equity,Emerging Market Equity,Diversified,Southeast Asia,SGD,22000,74.2,1632400.0,SGD,1632400.0,1265426.36,10.4239,70.4,1548800.0,83600.0,5.4,979440.0,60.0,Daily,2025-12-31,2016-02-23
2025-12-31,PF-0010,CL-0008,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,10000,96.4,964000.0,SGD,1243560.0,964000.0,7.9409,86.2,1111980.0,131580.0,11.83,746136.0,60.0,Daily,2025-12-31,2018-07-31
2025-12-31,PF-0010,CL-0008,SYN-ST-0109,Verdant Health Group Ltd,Equity,Single Stock,Health Care,Singapore,SGD,180000,5.68,1022400.0,SGD,1022400.0,792558.14,6.5287,4.12,741600.0,280800.0,37.86,511200.0,50.0,Daily,2025-12-31,2019-05-08
2025-12-31,PF-0010,CL-0008,SYN-FI-0211,Singapore Government Securities 2.75% due 2036,Fixed Income,Government Bond,Sovereign,Singapore,SGD,30000,97.4,2922000.0,SGD,2922000.0,2265116.28,18.6588,100.3,3009000.0,-87000.0,-2.89,2629800.0,90.0,Daily,2025-12-31,2020-09-15
2025-12-31,PF-0010,CL-0008,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,18000,101.1,1819800.0,SGD,2347542.0,1819800.0,14.9905,99.6,2312712.0,34830.0,1.51,1995410.7,85.0,Daily,2025-12-31,2022-11-29
2025-12-31,PF-0010,CL-0008,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,12000,118.5,1422000.0,SGD,1422000.0,1102325.58,9.0803,126.8,1521600.0,-99600.0,-6.55,782100.0,55.0,Daily,2025-12-31,2017-04-18
2025-12-31,PF-0010,CL-0008,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1200,398.2,477840.0,SGD,616413.6,477840.0,3.9362,246.1,380962.8,235450.8,61.8,369848.16,60.0,Daily,2025-12-31,2024-01-16
2025-12-31,PF-0010,CL-0008,SYN-CA-0602,SGD Fixed Deposit 3M,Cash and Equivalents,Deposit,Cash,Singapore,SGD,2200000,1.0,2200000.0,SGD,2200000.0,1705426.36,14.0483,1.0,2200000.0,0.0,0.0,1980000.0,90.0,Monthly,2025-12-31,2015-10-01
2026-02-27,PF-0010,CL-0008,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,227.1,1816800.0,SGD,2380008.0,1816800.0,14.7945,178.6,1843152.0,536856.0,29.13,1547005.2,65.0,Daily,2026-02-27,2015-10-14
2026-02-27,PF-0010,CL-0008,SYN-EQ-0023,ASEAN Equity Fund,Equity,Emerging Market Equity,Diversified,Southeast Asia,SGD,22000,75.6,1663200.0,SGD,1663200.0,1269618.32,10.3387,70.4,1548800.0,114400.0,7.39,997920.0,60.0,Daily,2026-02-27,2016-02-23
2026-02-27,PF-0010,CL-0008,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,10000,98.8,988000.0,SGD,1294280.0,988000.0,8.0454,86.2,1111980.0,182300.0,16.39,776568.0,60.0,Daily,2026-02-27,2018-07-31
2026-02-27,PF-0010,CL-0008,SYN-ST-0109,Verdant Health Group Ltd,Equity,Single Stock,Health Care,Singapore,SGD,180000,5.82,1047600.0,SGD,1047600.0,799694.66,6.512,4.12,741600.0,306000.0,41.26,523800.0,50.0,Daily,2026-02-27,2019-05-08
2026-02-27,PF-0010,CL-0008,SYN-FI-0211,Singapore Government Securities 2.75% due 2036,Fixed Income,Government Bond,Sovereign,Singapore,SGD,30000,98.2,2946000.0,SGD,2946000.0,2248854.96,18.3127,100.3,3009000.0,-63000.0,-2.09,2651400.0,90.0,Daily,2026-02-27,2020-09-15
2026-02-27,PF-0010,CL-0008,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,18000,101.5,1827000.0,SGD,2393370.0,1827000.0,14.8775,99.6,2312712.0,80658.0,3.49,2034364.5,85.0,Daily,2026-02-27,2022-11-29
2026-02-27,PF-0010,CL-0008,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,12000,119.1,1429200.0,SGD,1429200.0,1090992.37,8.8841,126.8,1521600.0,-92400.0,-6.07,786060.0,55.0,Daily,2026-02-27,2017-04-18
2026-02-27,PF-0010,CL-0008,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1200,466.6,559920.0,SGD,733495.2,559920.0,4.5595,246.1,380962.8,352532.4,92.54,440097.12,60.0,Daily,2026-02-27,2024-01-16
2026-02-27,PF-0010,CL-0008,SYN-CA-0602,SGD Fixed Deposit 3M,Cash and Equivalents,Deposit,Cash,Singapore,SGD,2200000,1.0,2200000.0,SGD,2200000.0,1679389.31,13.6755,1.0,2200000.0,0.0,0.0,1980000.0,90.0,Monthly,2026-02-27,2015-10-01
2026-03-31,PF-0010,CL-0008,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,223.0,1784000.0,SGD,2381640.0,1784000.0,15.0126,178.6,1843152.0,538488.0,29.22,1548066.0,65.0,Daily,2026-03-31,2015-10-14
2026-03-31,PF-0010,CL-0008,SYN-EQ-0023,ASEAN Equity Fund,Equity,Emerging Market Equity,Diversified,Southeast Asia,SGD,22000,72.9,1603800.0,SGD,1603800.0,1201348.31,10.1095,70.4,1548800.0,55000.0,3.55,962280.0,60.0,Daily,2026-03-31,2016-02-23
2026-03-31,PF-0010,CL-0008,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,10000,94.5,945000.0,SGD,1261575.0,945000.0,7.9523,86.2,1111980.0,149595.0,13.45,756945.0,60.0,Daily,2026-03-31,2018-07-31
2026-03-31,PF-0010,CL-0008,SYN-ST-0109,Verdant Health Group Ltd,Equity,Single Stock,Health Care,Singapore,SGD,180000,5.74,1033200.0,SGD,1033200.0,773932.58,6.5127,4.12,741600.0,291600.0,39.32,516600.0,50.0,Daily,2026-03-31,2019-05-08
2026-03-31,PF-0010,CL-0008,SYN-FI-0211,Singapore Government Securities 2.75% due 2036,Fixed Income,Government Bond,Sovereign,Singapore,SGD,30000,94.1,2823000.0,SGD,2823000.0,2114606.74,17.7946,100.3,3009000.0,-186000.0,-6.18,2540700.0,90.0,Daily,2026-03-31,2020-09-15
2026-03-31,PF-0010,CL-0008,SYN-FI-0208,Short Duration USD Bond Fund,Fixed Income,Short Duration,Corporate,Global,USD,18000,100.7,1812600.0,SGD,2419821.0,1812600.0,15.2532,99.6,2312712.0,107109.0,4.63,2056847.85,85.0,Daily,2026-03-31,2022-11-29
2026-03-31,PF-0010,CL-0008,SYN-EQ-0024,Singapore REIT Income Fund,Equity,Real Estate Securities,Real Estate,Singapore,SGD,12000,113.8,1365600.0,SGD,1365600.0,1022921.35,8.608,126.8,1521600.0,-156000.0,-10.25,751080.0,55.0,Daily,2026-03-31,2017-04-18
2026-03-31,PF-0010,CL-0008,SYN-CM-0402,Gold Bullion ETF,Commodities,Precious Metals,Gold,Global,USD,1200,484.2,581040.0,SGD,775688.4,581040.0,4.8895,246.1,380962.8,394725.6,103.61,465413.04,60.0,Daily,2026-03-31,2024-01-16
2026-03-31,PF-0010,CL-0008,SYN-CA-0602,SGD Fixed Deposit 3M,Cash and Equivalents,Deposit,Cash,Singapore,SGD,2200000,1.0,2200000.0,SGD,2200000.0,1647940.07,13.8676,1.0,2200000.0,0.0,0.0,1980000.0,90.0,Monthly,2026-03-31,2015-10-01
2026-06-30,PF-0010,CL-0008,SYN-EQ-0001,Global Developed Equity Index Fund,Equity,Developed Market Equity,Diversified,Global,USD,8000,234.2,1873600.0,SGD,2519992.0,1873600.0,15.6724,178.6,1843152.0,676840.0,36.72,1637994.8,65.0,Daily,2026-06-30,2015-10-14
2026-06-30,PF-0010,CL-0008,SYN-EQ-0023,ASEAN Equity Fund,Equity,Emerging Market Equity,Diversified,Southeast Asia,SGD,22000,76.1,1674200.0,SGD,1674200.0,1244758.36,10.4122,70.4,1548800.0,125400.0,8.1,1004520.0,60.0,Daily,2026-06-30,2016-02-23
2026-06-30,PF-0010,CL-0008,SYN-EQ-0020,Asia ex-Japan Equity Fund,Equity,Emerging Market Equity,Diversified,Asia ex-Japan,USD,10000,97.8,978000.0,SGD,1315410.0,978000.0,8.1808,86.2,1111980.0,203430.0,18.29,789246.0,60.0,Daily,2026-06-30,2018-07-31
2026-06-30,PF-0010,CL-0008,SYN-ST-0109,Verdant Health Group Ltd,Equity,Single Stock,Health Care,Singapore,SGD,180000,6.02,1083600.0,SGD,1083600.0,805650.56,6.7391,4.12,741600.0,342000.0,46.12,541800.0,50.0,Daily,2026-06-30,2019-05-08
2026-06-30,PF-0010,CL-0008,SYN-FI-0211,Singapore Government Securities 2.75% due 2036,Fixed Income,Government Bond,Sovereign,Singapore,SGD,30000,92.6,2778000.0,SGD,2778000.0,2065427.51,17.277,100.3,3009000.0,-231000.0,-7.68,2500200.0,90.0,Daily,2026-06-30,2020-09-15
